provider	dotPath	method	fullUrl	docsUrl
simplefunctions	data.v1.trades	GET	https://data.simplefunctions.dev/v1/trades/{ticker}{query}	https://docs.simplefunctions.dev/reference/realtime-data
alibaba	api.v1.services.aigc.imageGeneration.generation	POST	https://dashscope.aliyuncs.com/api/v1/services/aigc/image-generation/generation
alibaba	api.v1.services.aigc.multimodalGeneration.generation	POST	https://dashscope.aliyuncs.com/api/v1/services/aigc/multimodal-generation/generation	https://www.alibabacloud.com/help/en/model-studio/qwen-image-edit
alibaba	api.v1.services.aigc.videoGeneration.videoSynthesis	POST	https://dashscope.aliyuncs.com/api/v1/services/aigc/video-generation/video-synthesis	https://help.aliyun.com/zh/model-studio
alibaba	api.v1.tasks	GET	https://dashscope.aliyuncs.com/api/v1/tasks/{taskId}	https://help.aliyun.com/zh/model-studio
alibaba	api.v1.uploads	GET	https://dashscope.aliyuncs.com/api/v1/uploads	https://help.aliyun.com/zh/model-studio
alibaba	compatibleMode.v1.chat.completions	POST	https://dashscope.aliyuncs.com/compatible-mode/v1/chat/completions	https://help.aliyun.com/zh/model-studio
alibaba	compatibleMode.v1.models	GET	https://dashscope.aliyuncs.com/compatible-mode/v1/models	https://help.aliyun.com/zh/model-studio
binance	api.v3.ping	GET	https://api.binance.com/api/v3/ping	https://developers.binance.com/docs/binance-spot-api-docs/rest-api/general-endpoints#test-connectivity
binance	api.v3.referencePrice	GET	https://api.binance.com/api/v3/referencePrice{query}	https://developers.binance.com/docs/binance-spot-api-docs/rest-api/market-data-endpoints#query-reference-price
binance	api.v3.referencePrice.calculation	GET	https://api.binance.com/api/v3/referencePrice/calculation{query}	https://developers.binance.com/docs/binance-spot-api-docs/rest-api/market-data-endpoints#query-reference-price-calculation
binance	api.v3.exchangeInfo	GET	https://api.binance.com/api/v3/exchangeInfo{query}	https://developers.binance.com/docs/binance-spot-api-docs/rest-api/general-endpoints#exchange-information
binance	api.v3.executionRules	GET	https://api.binance.com/api/v3/executionRules{query}	https://developers.binance.com/docs/binance-spot-api-docs/rest-api/general-endpoints#query-execution-rules
binance	api.v3.time	GET	https://api.binance.com/api/v3/time	https://developers.binance.com/docs/binance-spot-api-docs/rest-api/general-endpoints#check-server-time
binance	api.v3.depth	GET	https://api.binance.com/api/v3/depth{query}	https://developers.binance.com/docs/binance-spot-api-docs/rest-api/market-data-endpoints#order-book
binance	api.v3.trades	GET	https://api.binance.com/api/v3/trades{query}	https://developers.binance.com/docs/binance-spot-api-docs/rest-api/market-data-endpoints#recent-trades-list
binance	api.v3.historicalTrades	GET	https://api.binance.com/api/v3/historicalTrades{query}	https://developers.binance.com/docs/binance-spot-api-docs/rest-api/market-data-endpoints#old-trade-lookup
binance	api.v3.historicalBlockTrades	GET	https://api.binance.com/api/v3/historicalBlockTrades{query}	https://developers.binance.com/docs/binance-spot-api-docs/rest-api/market-data-endpoints#historical-block-trades
binance	api.v3.aggTrades	GET	https://api.binance.com/api/v3/aggTrades{query}	https://developers.binance.com/docs/binance-spot-api-docs/rest-api/market-data-endpoints#compressedaggregate-trades-list
binance	api.v3.klines	GET	https://api.binance.com/api/v3/klines{query}	https://developers.binance.com/docs/binance-spot-api-docs/rest-api/market-data-endpoints#klinecandlestick-data
binance	api.v3.uiKlines	GET	https://api.binance.com/api/v3/uiKlines{query}	https://developers.binance.com/docs/binance-spot-api-docs/rest-api/market-data-endpoints#uiklines
binance	api.v3.avgPrice	GET	https://api.binance.com/api/v3/avgPrice{query}	https://developers.binance.com/docs/binance-spot-api-docs/rest-api/market-data-endpoints#current-average-price
binance	api.v3.ticker.twentyFourHr	GET	https://api.binance.com/api/v3/ticker/24hr{query}	https://developers.binance.com/docs/binance-spot-api-docs/rest-api/market-data-endpoints#24hr-ticker-price-change-statistics
binance	api.v3.ticker.tradingDay	GET	https://api.binance.com/api/v3/ticker/tradingDay{query}	https://developers.binance.com/docs/binance-spot-api-docs/rest-api/market-data-endpoints#trading-day-ticker
binance	api.v3.ticker.price	GET	https://api.binance.com/api/v3/ticker/price{query}	https://developers.binance.com/docs/binance-spot-api-docs/rest-api/market-data-endpoints#symbol-price-ticker
binance	api.v3.ticker.bookTicker	GET	https://api.binance.com/api/v3/ticker/bookTicker{query}	https://developers.binance.com/docs/binance-spot-api-docs/rest-api/market-data-endpoints#symbol-order-book-ticker
binance	api.v3.ticker	GET	https://api.binance.com/api/v3/ticker{query}	https://developers.binance.com/docs/binance-spot-api-docs/rest-api/market-data-endpoints#rolling-window-price-change-statistics
binance	eapi.v1.ping	GET	https://eapi.binance.com/eapi/v1/ping	https://developers.binance.com/docs/derivatives/options-trading/market-data/Test-Connectivity
binance	eapi.v1.time	GET	https://eapi.binance.com/eapi/v1/time	https://developers.binance.com/docs/derivatives/options-trading/market-data/Check-Server-Time
binance	eapi.v1.exchangeInfo	GET	https://eapi.binance.com/eapi/v1/exchangeInfo	https://developers.binance.com/docs/derivatives/options-trading/market-data/Exchange-Information
binance	eapi.v1.ticker	GET	https://eapi.binance.com/eapi/v1/ticker{query}	https://developers.binance.com/docs/derivatives/options-trading/market-data/24hr-Ticker-Price-Change-Statistics
binance	eapi.v1.exerciseHistory	GET	https://eapi.binance.com/eapi/v1/exerciseHistory{query}	https://developers.binance.com/docs/derivatives/options-trading/market-data/Historical-Exercise-Records
binance	eapi.v1.openInterest	GET	https://eapi.binance.com/eapi/v1/openInterest{query}	https://developers.binance.com/docs/derivatives/options-trading/market-data/Open-Interest
binance	eapi.v1.depth	GET	https://eapi.binance.com/eapi/v1/depth{query}	https://developers.binance.com/docs/derivatives/options-trading/market-data/Order-Book
binance	eapi.v1.trades	GET	https://eapi.binance.com/eapi/v1/trades{query}	https://developers.binance.com/docs/derivatives/options-trading/market-data/Recent-Trades-List
binance	eapi.v1.blockTrades	GET	https://eapi.binance.com/eapi/v1/blockTrades{query}	https://developers.binance.com/docs/derivatives/options-trading/market-data/Recent-Block-Trade-List
binance	eapi.v1.index	GET	https://eapi.binance.com/eapi/v1/index{query}	https://developers.binance.com/docs/derivatives/options-trading/market-data/Symbol-Price-Ticker
binance	eapi.v1.klines	GET	https://eapi.binance.com/eapi/v1/klines{query}	https://developers.binance.com/docs/derivatives/options-trading/market-data/Kline-Candlestick-Data
binance	eapi.v1.mark	GET	https://eapi.binance.com/eapi/v1/mark{query}	https://developers.binance.com/docs/derivatives/options-trading/market-data/Option-Mark-Price
binance	dapi.v1.ping	GET	https://dapi.binance.com/dapi/v1/ping	https://developers.binance.com/docs/derivatives/coin-margined-futures/market-data/rest-api/Test-Connectivity
binance	dapi.v1.time	GET	https://dapi.binance.com/dapi/v1/time	https://developers.binance.com/docs/derivatives/coin-margined-futures/market-data/rest-api/Check-Server-time
binance	dapi.v1.exchangeInfo	GET	https://dapi.binance.com/dapi/v1/exchangeInfo	https://developers.binance.com/docs/derivatives/coin-margined-futures/market-data/rest-api/Exchange-Information
binance	dapi.v1.depth	GET	https://dapi.binance.com/dapi/v1/depth{query}	https://developers.binance.com/docs/derivatives/coin-margined-futures/market-data/rest-api/Order-Book
binance	dapi.v1.trades	GET	https://dapi.binance.com/dapi/v1/trades{query}	https://developers.binance.com/docs/derivatives/coin-margined-futures/market-data/rest-api/Recent-Trades-List
binance	dapi.v1.aggTrades	GET	https://dapi.binance.com/dapi/v1/aggTrades{query}	https://developers.binance.com/docs/derivatives/coin-margined-futures/market-data/rest-api/Compressed-Aggregate-Trades-List
binance	dapi.v1.premiumIndex	GET	https://dapi.binance.com/dapi/v1/premiumIndex{query}	https://developers.binance.com/docs/derivatives/coin-margined-futures/market-data/rest-api/Index-Price-and-Mark-Price
binance	dapi.v1.fundingRate	GET	https://dapi.binance.com/dapi/v1/fundingRate{query}	https://developers.binance.com/docs/derivatives/coin-margined-futures/market-data/rest-api/Get-Funding-Rate-History-of-Perpetual-Futures
binance	dapi.v1.fundingInfo	GET	https://dapi.binance.com/dapi/v1/fundingInfo	https://developers.binance.com/docs/derivatives/coin-margined-futures/market-data/rest-api/Get-Funding-Info
binance	dapi.v1.klines	GET	https://dapi.binance.com/dapi/v1/klines{query}	https://developers.binance.com/docs/derivatives/coin-margined-futures/market-data/rest-api/Kline-Candlestick-Data
binance	dapi.v1.continuousKlines	GET	https://dapi.binance.com/dapi/v1/continuousKlines{query}	https://developers.binance.com/docs/derivatives/coin-margined-futures/market-data/rest-api/Continuous-Contract-Kline-Candlestick-Data
binance	dapi.v1.indexPriceKlines	GET	https://dapi.binance.com/dapi/v1/indexPriceKlines{query}	https://developers.binance.com/docs/derivatives/coin-margined-futures/market-data/rest-api/Index-Price-Kline-Candlestick-Data
binance	dapi.v1.markPriceKlines	GET	https://dapi.binance.com/dapi/v1/markPriceKlines{query}	https://developers.binance.com/docs/derivatives/coin-margined-futures/market-data/rest-api/Mark-Price-Kline-Candlestick-Data
binance	dapi.v1.premiumIndexKlines	GET	https://dapi.binance.com/dapi/v1/premiumIndexKlines{query}	https://developers.binance.com/docs/derivatives/coin-margined-futures/market-data/rest-api/Premium-Index-Kline-Data
binance	dapi.v1.ticker.twentyFourHr	GET	https://dapi.binance.com/dapi/v1/ticker/24hr{query}	https://developers.binance.com/docs/derivatives/coin-margined-futures/market-data/rest-api/24hr-Ticker-Price-Change-Statistics
binance	dapi.v1.ticker.price	GET	https://dapi.binance.com/dapi/v1/ticker/price{query}	https://developers.binance.com/docs/derivatives/coin-margined-futures/market-data/rest-api/Symbol-Price-Ticker
binance	dapi.v1.ticker.bookTicker	GET	https://dapi.binance.com/dapi/v1/ticker/bookTicker{query}	https://developers.binance.com/docs/derivatives/coin-margined-futures/market-data/rest-api/Symbol-Order-Book-Ticker
binance	dapi.v1.openInterest	GET	https://dapi.binance.com/dapi/v1/openInterest{query}	https://developers.binance.com/docs/derivatives/coin-margined-futures/market-data/rest-api/Open-Interest
binance	dapi.v1.constituents	GET	https://dapi.binance.com/dapi/v1/constituents{query}	https://developers.binance.com/docs/derivatives/coin-margined-futures/market-data/rest-api/Index-Constituents
binance	coinMFutures.data.openInterestHist	GET	https://dapi.binance.com/futures/data/openInterestHist{query}	https://developers.binance.com/docs/derivatives/coin-margined-futures/market-data/rest-api/Open-Interest-Statistics
binance	coinMFutures.data.topLongShortPositionRatio	GET	https://dapi.binance.com/futures/data/topLongShortPositionRatio{query}	https://developers.binance.com/docs/derivatives/coin-margined-futures/market-data/rest-api/Top-Trader-Long-Short-Ratio
binance	coinMFutures.data.topLongShortAccountRatio	GET	https://dapi.binance.com/futures/data/topLongShortAccountRatio{query}	https://developers.binance.com/docs/derivatives/coin-margined-futures/market-data/rest-api/Top-Long-Short-Account-Ratio
binance	coinMFutures.data.globalLongShortAccountRatio	GET	https://dapi.binance.com/futures/data/globalLongShortAccountRatio{query}	https://developers.binance.com/docs/derivatives/coin-margined-futures/market-data/rest-api/Long-Short-Ratio
binance	coinMFutures.data.takerBuySellVol	GET	https://dapi.binance.com/futures/data/takerBuySellVol{query}	https://developers.binance.com/docs/derivatives/coin-margined-futures/market-data/rest-api/Taker-Buy-Sell-Volume
binance	coinMFutures.data.basis	GET	https://dapi.binance.com/futures/data/basis{query}	https://developers.binance.com/docs/derivatives/coin-margined-futures/market-data/rest-api/Basis
binance	coinMFutures.data.deliveryPrice	GET	https://dapi.binance.com/futures/data/delivery-price{query}	https://developers.binance.com/docs/derivatives/usds-margined-futures/market-data/rest-api/Delivery-Price
binance	public.coinMFutures.dapi.v1.ping	GET	https://dapi.binance.com/dapi/v1/ping	https://developers.binance.com/docs/derivatives/coin-margined-futures/market-data/rest-api/Test-Connectivity
binance	public.options.eapi.v1.ping	GET	https://eapi.binance.com/eapi/v1/ping	https://developers.binance.com/docs/derivatives/options-trading/market-data/Test-Connectivity
binance	public.spot.api.v3.ping	GET	https://api.binance.com/api/v3/ping	https://developers.binance.com/docs/binance-spot-api-docs/rest-api/general-endpoints#test-connectivity
binance	public.spotData.api.v3.ping	GET	https://data-api.binance.vision/api/v3/ping	https://developers.binance.com/docs/binance-spot-api-docs/faqs/market_data_only
binance	public.usdMFutures.fapi.v1.ping	GET	https://fapi.binance.com/fapi/v1/ping	https://developers.binance.com/docs/derivatives/usds-margined-futures/market-data/rest-api/Test-Connectivity
binance	fapi.v1.ping	GET	https://fapi.binance.com/fapi/v1/ping	https://developers.binance.com/docs/derivatives/usds-margined-futures/market-data/rest-api/Test-Connectivity
binance	fapi.v1.time	GET	https://fapi.binance.com/fapi/v1/time	https://developers.binance.com/docs/derivatives/usds-margined-futures/market-data/rest-api/Check-Server-Time
binance	fapi.v1.exchangeInfo	GET	https://fapi.binance.com/fapi/v1/exchangeInfo	https://developers.binance.com/docs/derivatives/usds-margined-futures/market-data/rest-api/Exchange-Information
binance	fapi.v1.depth	GET	https://fapi.binance.com/fapi/v1/depth{query}	https://developers.binance.com/docs/derivatives/usds-margined-futures/market-data/rest-api/Order-Book
